Rank,English_Meaning,Word,Languages_Found,Count
4587,arrow,flecha,"es,pt",2
4589,capitalism,capitalism,"en,ro",2
4589,capitalism,capitalismo,"es,gl,it,pt",4
4589,capitalism,capitalisme,"ca,fr",2
4591,fork,garfo,"gl,pt",2
4595,position,position,"en,fr",2
4595,position,posición,"es,gl",2
4596,racist,racista,"ca,es,gl,pt",4
4598,illusion,illusion,"en,fr",2
4599,removal,eliminación,"es,gl",2
4600,anxious,ansioso,"es,gl,it,pt",4
4601,arab,arab,"en,ro",2
4601,arab,árabe,"es,gl,pt",3
4602,organism,organism,"en,ro",2
4602,organism,organismo,"es,gl,it,pt",4
4602,organism,organisme,"ca,fr",2
4604,sculpture,sculpture,"en,fr",2
4604,sculpture,escultura,"ca,es,gl,pt",4
4607,harassment,acoso,"es,gl",2
4608,drum,tambor,"ca,es,gl,pt",4
4609,diminish,disminuir,"ca,es",2
4610,helmet,casco,"es,gl,it",3
4611,level,nivel,"es,gl,ro",3
4612,certificate,certificado,"es,gl,pt",3
4612,certificate,certificat,"ca,fr,ro",3
4613,tribal,tribal,"ca,en,es,fr,gl,pt,ro",7
4614,bad,malo,"es,gl",2
4615,mmm,mmm,"ca,en,es,fr,gl,it,pt,ro",8
4617,cart,cart,"en,ro",2
4617,cart,carro,"ca,es,gl",3
4619,sunlight,luz solar,"gl,pt",2
4621,rookie,novato,"es,gl,pt",3
4622,clarify,aclarar,"es,gl",2
4623,hunger,fame,"gl,it",2
4624,practitioner,praticante,"it,pt",2
4624,practitioner,practicant,"ca,ro",2
4626,protective,protectora,"ca,gl",2
4627,jar,pot,"ca,fr",2
4628,programming,programación,"es,gl",2
4630,salmon,salmón,"es,gl",2
4631,census,censo,"es,gl",2
4634,conscience,conscience,"en,fr",2
4636,minimal,minimal,"en,fr",2
4636,minimal,mínimo,"es,gl,pt",3
4637,molecule,molécula,"es,gl,pt",3
4639,sole,único,"es,pt",2
4639,sole,sola,"ca,gl",2
4641,inventory,inventario,"es,gl,it",3
4642,comply,cumprir,"gl,pt",2
4643,monetary,monetario,"es,it",2
4644,transport,transport,"ca,en,fr,ro",4
4644,transport,transporte,"es,gl,pt",3
4645,shy,tímido,"es,gl,pt",3
4647,influential,influent,"fr,ro",2
4647,influential,influente,"gl,it,pt",3
4648,verbal,verbal,"ca,en,es,fr,gl,pt,ro",7
4649,reward,recompensa,"ca,es,gl,pt",4
4650,ranking,clasificación,"es,gl",2
4651,gram,gram,"ca,en,ro",3
4651,gram,gramo,"es,gl",2
4653,puzzle,puzzle,"en,fr,it,ro",4
4654,envelope,envelope,"en,pt",2
4654,envelope,sobre,"ca,es,gl",3
4655,heat,calor,"ca,es,gl,pt",4
4656,classify,clasificar,"es,gl",2
4656,classify,classificar,"ca,pt",2
4657,enact,promulgar,"ca,es,gl",3
4658,unfortunate,lamentable,"ca,gl",2
4660,cure,cura,"es,it,pt",3
4660,cure,curar,"ca,gl",2
4661,time,temps,"ca,fr",2
4662,dear,querido,"es,gl,pt",3
4664,readily,prontamente,"it,pt",2
4666,discount,desconto,"gl,pt",2
4668,emerging,emergente,"es,it,pt",3
4669,worthy,valioso,"es,pt",2
4669,worthy,digne,"ca,fr",2
4670,marker,marker,"en,ro",2
4670,marker,marcador,"ca,es,gl,pt",4
4671,juror,jurado,"es,pt",2
4671,juror,jurat,"ca,ro",2
4672,mention,mention,"en,fr",2
4672,mention,mencionar,"es,gl",2
4674,businessman,empresario,"es,gl",2
4675,premium,premium,"ca,en,ro",3
4675,premium,premio,"gl,it",2
4678,liver,fígado,"gl,pt",2
4679,pirate,pirate,"en,fr",2
4679,pirate,pirata,"ca,es,gl,it,pt",5
4680,protester,manifestant,"ca,fr",2
4680,protester,manifestante,"gl,it,pt",3
4681,outlook,panorama,"es,pt",2
4681,outlook,perspectiva,"ca,gl,ro",3
4683,gallon,gallon,"en,fr",2
4683,gallon,galón,"es,gl",2
4685,ignorance,ignorance,"en,fr",2
4685,ignorance,ignorancia,"es,gl",2
4686,chemistry,química,"ca,es,gl,pt",4
4686,chemistry,chimie,"fr,ro",2
4689,babe,nena,"ca,gl",2
4690,fraction,fraction,"en,fr",2
4690,fraction,fracción,"es,gl",2
4692,conversion,conversion,"en,fr",2
4692,conversion,conversión,"es,gl",2
4693,object,objeto,"es,pt",2
4694,tolerate,tolerar,"ca,es,gl,pt",4
4695,trail,rastro,"es,gl",2
4696,drown,afogar,"gl,pt",2
4697,merit,merit,"en,ro",2
4697,merit,mérito,"es,gl,pt",3
4699,coordinator,coordinador,"ca,es,gl",3
4700,validity,validez,"es,gl",2
4701,european,european,"en,ro",2
4701,european,europeo,"es,gl,it",3
4703,turtle,tartaruga,"gl,it,pt",3
4704,ambition,ambition,"en,fr",2
4704,ambition,ambición,"es,gl",2
4706,sail,vela,"es,gl,it",3
4708,delicate,delicado,"es,gl,pt",3
4708,delicate,delicat,"ca,ro",2
4709,comic,comic,"en,ro",2
4709,comic,cómic,"es,gl",2
4711,hostile,hostile,"en,fr",2
4711,hostile,hostil,"ca,es,pt",3
4712,instruct,instruir,"ca,es,pt",3
4714,useless,inútil,"ca,es,gl",3
4714,useless,inutile,"fr,it",2
4715,booth,stand,"fr,it",2
4716,diary,diario,"es,gl,it",3
4719,transit,transit,"en,fr",2
4719,transit,tránsito,"es,gl",2
4719,transit,transito,"it,pt",2
4720,excite,excitar,"es,pt",2
4720,excite,emocionar,"ca,gl",2
4721,publishing,publicación,"es,gl",2
4722,curiosity,curiosidade,"gl,pt",2
4725,bow,arc,"ca,fr,ro",3
4725,bow,arco,"gl,it,pt",3
4726,cruel,cruel,"ca,en,es,fr,gl,pt",6
4728,rival,rival,"ca,en,es,fr,gl,pt,ro",7
4729,denial,negación,"es,gl",2
4730,secular,secular,"ca,en,es,gl,pt",5
4731,flood,inundación,"es,gl",2
4732,speculation,especulación,"es,gl",2
4733,sympathy,simpatía,"es,gl",2
4733,sympathy,simpatia,"it,pt",2
4734,tender,tendre,"ca,fr",2
4736,o'clock,horas,"gl,pt",2
4737,sodium,sodium,"en,fr",2
4737,sodium,sodio,"es,gl,it",3
4738,divorce,divorce,"en,fr",2
4738,divorce,divorcio,"es,gl",2
4739,spring,primavera,"ca,es,gl,it",4
4740,bang,bang,"en,ro",2
4740,bang,estrondo,"gl,pt",2
4741,challenging,desafiante,"es,gl,pt",3
4742,ipad,ipad,"ca,en,es,fr,gl,it,pt,ro",8
4743,sack,saco,"es,gl,pt",3
4743,sack,sac,"ca,fr,ro",3
4746,hormone,hormone,"en,fr",2
4746,hormone,hormona,"ca,es,gl",3
4748,carve,esculpir,"es,gl,pt",3
4750,ease,facilidade,"gl,pt",2
4752,cafe,café,"fr,gl",2
4753,partial,parcial,"ca,es,gl,pt",4
4754,flexible,flexible,"ca,en,es,gl",4
4755,experienced,experimentado,"es,gl",2
4757,vampire,vampire,"en,fr",2
4757,vampire,vampiro,"es,gl,it,pt",4
4757,vampire,vampir,"ca,ro",2
4758,optimistic,optimista,"ca,es,gl",3
4759,dessert,sobremesa,"gl,pt",2
4760,well-being,benestar,"ca,gl",2
4761,northeast,nord-est,"ca,fr,it,ro",4
4761,northeast,nordeste,"gl,pt",2
4762,specialize,especializarse,"es,gl",2
4763,fleet,flota,"ca,es,gl,ro",4
4766,pin,pin,"ca,en,ro",3
4766,pin,alfinete,"gl,pt",2
4767,pork,porc,"fr,ro",2
4768,astronomer,astrónomo,"es,gl",2
4770,forbid,prohibir,"ca,es,gl",3
4771,installation,installation,"en,fr",2
4771,installation,instalación,"es,gl",2
4772,boil,ferver,"gl,pt",2
4773,nest,nido,"es,it",2
4774,exclusively,exclusivamente,"es,gl,pt",3
4775,goat,cabra,"ca,es,gl",3
4777,equip,equipar,"ca,es,gl,pt",4
4778,equivalent,equivalent,"ca,en",2
4778,equivalent,equivalente,"es,gl,it,pt",4
4779,betray,trair,"ca,pt",2
4781,banker,banqueiro,"gl,pt",2
4782,interval,interval,"ca,en,ro",3
4782,interval,intervalo,"es,gl,pt",3
4783,gasoline,gasolina,"ca,es,gl",3
4784,encouraging,alentador,"es,gl",2
4786,exchange,intercambio,"es,gl",2
4788,theft,roubo,"gl,pt",2
4789,laundry,lavanderia,"it,pt",2
4791,dying,morrendo,"gl,pt",2
4792,hatred,odio,"es,gl,it",3
4794,migration,migration,"en,fr",2
4794,migration,migración,"es,gl",2
4795,invention,invention,"en,fr",2
4796,loving,amoroso,"es,pt",2
4799,outline,contorno,"es,pt",2
4799,outline,esquema,"ca,gl",2
4800,sheer,puro,"gl,it,pt",3
4801,halloween,halloween,"en,gl",2
4801,halloween,Halloween,"ca,fr,it,ro",4
4802,sweetheart,cariño,"es,gl",2
4803,spit,cuspir,"gl,pt",2
4805,intimate,íntimo,"es,gl,pt",3
4806,defender,defensor,"ca,es,gl,pt",4
4807,technically,tecnicamente,"gl,it,pt",3
4808,battle,batalla,"ca,es,gl",3
4809,cure,cura,"es,it,pt",3
4809,cure,curar,"ca,gl",2
4815,compelling,convincente,"es,gl,pt",3
4816,eleven,once,"es,gl",2
4816,eleven,onze,"ca,pt",2
4817,arm,brazo,"es,gl",2
4820,partially,parcialmente,"es,gl,pt",3
4821,transport,transport,"ca,en,fr,ro",4
4821,transport,transporte,"es,gl,pt",3
4823,passionate,apaixonado,"gl,pt",2
4824,scripture,escritura,"gl,pt",2
4825,midst,medio,"es,gl",2
4826,ideological,ideológico,"es,pt",2
4827,apart,aparte,"es,gl",2
4828,thrive,prosperar,"ca,es,gl",3
4829,sensitivity,sensibilidade,"gl,pt",2
4830,trigger,disparador,"ca,gl",2
4831,emotionally,emocionalmente,"es,gl,pt",3
4832,ignorant,ignorant,"ca,en,fr,ro",4
4832,ignorant,ignorante,"es,gl,it,pt",4
4833,explicitly,explícitamente,"es,gl",2
4834,unfold,desplegar,"ca,es",2
4836,eternal,eterno,"es,gl,it,pt",4
4836,eternal,etern,"ca,ro",2
4837,chop,cortar,"es,gl,pt",3
4838,ego,ego,"ca,en,es,fr,gl,it,pt",7
4839,spectacular,espectacular,"ca,es,gl",3
4840,deposit,depósito,"gl,pt",2
4841,verdict,verdict,"en,fr,ro",3
4841,verdict,veredicto,"es,gl",2
4843,accountability,responsabilidade,"gl,pt",2
4844,nominate,nomear,"gl,pt",2
4845,civic,civic,"en,ro",2
4845,civic,cívico,"es,gl,pt",3
4846,uncover,destapar,"ca,gl",2
4847,critique,crítica,"ca,es,gl,pt",4
4848,aisle,corredor,"gl,pt",2
4849,tropical,tropical,"ca,en,es,fr,gl,pt,ro",7
4850,annually,anualmente,"es,gl,pt",3
4852,blast,explosión,"es,gl",2
4853,corrupt,corrupto,"es,gl,pt",3
4855,scratch,rascar,"ca,gl",2
4856,verify,verificar,"ca,es,gl,pt",4
4857,offender,delincuente,"es,gl",2
4858,inherit,herdar,"gl,pt",2
4859,strive,esforzarse,"es,gl",2
4860,downtown,centro,"es,it",2
4863,canvas,tela,"ca,it,pt",3
4864,punch,punch,"en,it",2
4867,magical,mágico,"es,pt",2
4868,loyal,loyal,"en,fr",2
4868,loyal,leal,"es,gl",2
4869,aah,aah,"ca,en,es,gl,it,pt,ro",7
4870,desperately,desesperadamente,"es,gl,pt",3
4871,throne,trono,"es,gl,it,pt",4
4871,throne,tron,"ca,ro",2
4872,brutal,brutal,"ca,en,es,fr,gl,pt,ro",7
4873,spite,despecho,"es,gl",2
4874,propaganda,propaganda,"ca,en,es,gl,it,pt",6
4875,irony,ironía,"es,gl",2
4875,irony,ironie,"fr,ro",2
4875,irony,ironia,"ca,it,pt",3
4876,soda,soda,"en,es",2
4877,projection,projection,"en,fr",2
4878,dutch,holandés,"es,gl",2
4879,parental,parental,"ca,en,fr,gl,pt",5
4881,collector,colector,"gl,ro",2
4882,re-election,reelección,"es,gl",2
4883,disappointment,decepción,"es,gl",2
4884,comic,comic,"en,ro",2
4884,comic,cómic,"es,gl",2
4885,aid,ajuda,"ca,pt",2
4886,happily,felizmente,"es,gl",2
4892,public,public,"en,ro",2
4892,public,público,"es,gl,pt",3
4896,ideal,ideal,"ca,en,es,gl,pt,ro",6
4898,socially,socialmente,"es,gl,it,pt",4
4901,solo,solo,"en,es,fr,ro",4
4902,trainer,entrenador,"ca,es",2
4903,induce,induce,"en,ro",2
4903,induce,inducir,"es,gl",2
4905,morality,moralidade,"gl,pt",2
4906,syrian,sirio,"es,gl",2
4907,pipeline,pipeline,"en,fr,pt",3
4908,bride,noiva,"gl,pt",2
4909,instant,instant,"ca,en,fr,ro",4
4909,instant,instante,"es,pt",2
4911,doorway,porta,"ca,it",2
4912,interface,interface,"en,fr,gl,pt",4
4913,learner,aprendiz,"es,gl,pt",3
4914,casino,casino,"ca,en,es,fr,gl",5
4915,placement,placement,"en,fr",2
4915,placement,colocación,"es,gl",2
4917,fan,fan,"en,it",2
4917,fan,ventilador,"ca,es,gl,pt",4
4918,conception,conception,"en,fr",2
4918,conception,concepción,"es,gl",2
4919,flexibility,flexibilidade,"gl,pt",2
4920,thou,tu,"ca,fr,it,ro",4
4922,elegant,elegant,"ca,en,ro",3
4922,elegant,elegante,"es,gl,it,pt",4
4924,locker,armario,"es,gl",2
4925,peel,pelar,"ca,es,gl",3
4929,objective,objetivo,"es,pt",2
4930,plea,súplica,"ca,gl",2
4932,import,import,"en,ro",2
4932,import,importar,"ca,es,gl,pt",4
4933,stack,pila,"ca,gl,it",3
4935,philosophical,filosófico,"es,gl,pt",3
4937,bicycle,bicicleta,"ca,es,gl,pt,ro",5
4938,vocal,vocal,"ca,en,es,fr,gl,pt,ro",7
4939,chew,mastigar,"gl,pt",2
4940,destiny,destino,"es,gl,it,pt",4
4940,destiny,destin,"fr,ro",2
4941,ambitious,ambicioso,"es,gl,pt",3
4943,vice,vice,"en,fr,it",3
4943,vice,vicio,"es,gl",2
4945,jealous,celoso,"es,gl",2
4946,sphere,esfera,"ca,es,gl,pt",4
4947,invade,invadir,"es,gl,pt",3
4948,sponsor,sponsor,"en,it,ro",3
4948,sponsor,patrocinador,"ca,es,gl,pt",4
4949,excessive,excesivo,"es,gl",2
4951,sunset,posta de sol,"ca,gl",2
4952,interior,interior,"ca,en,es,gl,pt,ro",6
4953,accounting,contabilidade,"gl,pt",2
4954,faithful,fiel,"es,gl,pt",3
4955,freely,libremente,"es,gl",2
4957,adaptation,adaptation,"en,fr",2
4957,adaptation,adaptación,"es,gl",2
4958,ray,raio,"gl,pt",2
4960,emperor,emperador,"ca,es,gl",3
4961,wagon,wagon,"en,fr",2
4961,wagon,vagón,"es,gl",2
4962,columnist,columnista,"ca,es,gl",3
4963,jungle,jungle,"en,fr",2
4963,jungle,selva,"es,gl,pt",3
4966,breeze,brisa,"ca,es,gl,pt",4
4967,blame,culpa,"ca,gl,pt",3
4968,foster,fomentar,"es,pt",2
4970,discourage,desanimar,"ca,gl",2
4971,disturbing,perturbador,"es,pt",2
4971,disturbing,inquietante,"gl,it",2
4973,isolation,isolamento,"it,pt",2
4974,explicit,explicit,"en,ro",2
4974,explicit,explícito,"es,gl,pt",3
4976,attendance,asistencia,"es,gl",2
4977,tab,tab,"en,it",2
4979,dough,masa,"es,gl",2
4979,dough,massa,"ca,pt",2
4980,novel,novela,"es,gl,pt",3
4980,novel,roman,"fr,ro",2
4982,silk,seda,"es,gl,pt",3
4985,dancing,bailando,"es,gl",2
4986,petition,petición,"es,gl",2
4987,viable,viable,"ca,en,es,fr,gl",5
4988,breathing,respiración,"es,gl",2
4989,mm,mm,"ca,en,es,fr,gl,it,ro",7
4990,balloon,globo,"es,gl",2
4991,monument,monument,"ca,en,fr,ro",4
4991,monument,monumento,"gl,it,pt",3
4994,sleeve,manga,"es,gl,pt",3
4997,warrant,mandat,"ca,ro",2
4998,stiff,rígido,"es,pt",2
5000,softly,suavemente,"es,gl,pt",3
5001,sudden,repentino,"es,pt",2
5002,graduation,graduación,"es,gl",2
5004,deliberately,deliberadamente,"es,gl,pt",3
5005,consecutive,consecutivo,"es,it,pt",3
5009,strictly,estrictamente,"es,gl",2
5010,leak,fuga,"es,gl",2
5011,casualty,víctima,"ca,es",2
5012,risky,arriscado,"gl,pt",2
5013,banana,banana,"en,pt",2
5013,banana,plátano,"es,gl",2
5015,beneficial,beneficioso,"es,gl",2
5017,chat,chat,"en,es,gl",3
5018,rack,rack,"en,gl,ro",3
5020,usage,usage,"en,fr",2
5020,usage,uso,"es,gl,pt",3
5021,testament,testament,"ca,en,fr,ro",4
5021,testament,testamento,"es,gl,it,pt",4
5022,browser,browser,"en,it,ro",3
5022,browser,navegador,"ca,es,gl,pt",4
5023,processor,procesador,"es,gl",2
5023,processor,processador,"ca,pt",2
5024,thigh,coxa,"gl,pt",2
5025,perceived,percibido,"es,gl",2
5028,merchant,comerciante,"es,gl,pt",3
5028,merchant,comerciant,"ca,ro",2
5029,quantum,quantum,"en,fr,pt",3
5029,quantum,cuántico,"es,gl",2
5030,eyebrow,cella,"ca,gl",2
5032,vocabulary,vocabulario,"es,gl",2
5034,eh,eh,"ca,en,es,gl,it,ro",6
5035,radar,radar,"ca,en,fr,gl,it,pt,ro",7
5037,murderer,assassino,"it,pt",2
5038,burger,burger,"en,ro",2
5038,burger,hamburguesa,"ca,es,gl",3
5039,collar,collar,"en,es",2
5040,align,alinear,"ca,es",2
5041,textbook,libro de texto,"es,gl",2
5042,sensation,sensation,"en,fr",2
5042,sensation,sensación,"es,gl",2
5044,charm,encanto,"es,gl",2
5044,charm,charme,"fr,pt",2
5045,sunny,soleado,"es,gl",2
5046,hammer,martelo,"gl,pt",2
5047,keyboard,teclado,"es,gl,pt",3
5048,persist,persistir,"ca,es,gl,pt",4
5049,wheat,trigo,"es,gl,pt",3
5050,predator,depredador,"ca,es,gl",3
5051,bizarre,bizarre,"en,fr",2
