Rank,English_Reference,Word_A,Word_B,Lang_A,Lang_B,Match_Type,Similarity_Score,Audit_Status
3300,poetry,poesia,poesía,ca,es,Near,0.833,OK
3300,poetry,poesía,poesia,es,it,Near,0.833,OK
3300,poetry,poesía,poesia,gl,it,Near,0.833,OK
3300,poetry,poesía,poesia,es,pt,Near,0.833,OK
3300,poetry,poesia,poesía,ca,gl,Near,0.833,OK
3300,poetry,poesía,poesía,es,gl,Perfect,1.0,OK
3300,poetry,poesia,poesia,it,pt,Perfect,1.0,OK
3300,poetry,poesia,poesia,ca,it,Perfect,1.0,OK
3300,poetry,poesia,poesia,ca,pt,Perfect,1.0,OK
3301,terrorist,terrorista,terrorista,ca,es,Perfect,1.0,OK
3301,terrorist,terrorista,terrorista,es,gl,Perfect,1.0,OK
3301,terrorist,terrorista,terrorista,ca,it,Perfect,1.0,OK
3301,terrorist,terrorista,terrorista,ca,gl,Perfect,1.0,OK
3301,terrorist,terrorista,terrorista,es,pt,Perfect,1.0,OK
3301,terrorist,terrorista,terrorista,es,it,Perfect,1.0,OK
3301,terrorist,terrorista,terrorista,ca,pt,Perfect,1.0,OK
3301,terrorist,terrorista,terrorista,it,pt,Perfect,1.0,OK
3301,terrorist,terrorista,terrorista,gl,pt,Perfect,1.0,OK
3301,terrorist,terrorista,terrorista,gl,it,Perfect,1.0,OK
3302,thread,fil,fil,ca,fr,Perfect,1.0,OK
3302,thread,hilo,filo,es,it,Near,0.75,OK
3303,wooden,madeira,de madeira,gl,pt,Near,0.824,OK
3303,wooden,de madera,madeira,es,gl,Near,0.75,OK
3303,wooden,de madera,de madeira,es,pt,Near,0.947,OK
3304,confuse,confondre,confundir,ca,gl,Near,0.778,OK
3304,confuse,confondre,confundir,ca,es,Near,0.778,OK
3304,confuse,confundir,confunda,es,ro,Near,0.824,OK
3304,confuse,confundir,confunda,pt,ro,Near,0.824,OK
3304,confuse,confondre,confundir,ca,pt,Near,0.778,OK
3304,confuse,confundir,confunda,gl,ro,Near,0.824,OK
3304,confuse,confondre,confunda,ca,ro,Near,0.706,OK
3304,confuse,confundir,confundir,gl,pt,Perfect,1.0,OK
3304,confuse,confundir,confundir,es,gl,Perfect,1.0,OK
3304,confuse,confundir,confundir,es,pt,Perfect,1.0,OK
3305,subject,sujeto,sujeito,es,pt,Near,0.923,OK
3306,privilege,privilegi,privilegio,ca,es,Near,0.947,OK
3306,privilege,privilexio,privilégio,gl,pt,Near,0.8,OK
3306,privilege,privilegio,privilégio,it,pt,Near,0.9,OK
3306,privilege,privilegio,privilegiu,it,ro,Near,0.9,OK
3306,privilege,privilegio,privilexio,es,gl,Near,0.9,OK
3306,privilege,privilexio,privilegio,gl,it,Near,0.9,OK
3306,privilege,privilexio,privilegiu,gl,ro,Near,0.8,OK
3306,privilege,privilégio,privilegiu,pt,ro,Near,0.8,OK
3306,privilege,privilège,privilegiu,fr,ro,Near,0.737,OK
3306,privilege,privilège,privilégio,fr,pt,Near,0.737,OK
3306,privilege,privilegio,privilégio,es,pt,Near,0.9,OK
3306,privilege,privilegi,privilegiu,ca,ro,Near,0.947,OK
3306,privilege,privilegi,privilège,ca,fr,Near,0.778,OK
3306,privilege,privilegio,privilège,es,fr,Near,0.737,OK
3306,privilege,privilegi,privilexio,ca,gl,Near,0.842,OK
3306,privilege,privilegi,privilegio,ca,it,Near,0.947,OK
3306,privilege,privilegi,privilégio,ca,pt,Near,0.842,OK
3306,privilege,privilegio,privilegiu,es,ro,Near,0.9,OK
3306,privilege,privilegio,privilegio,es,it,Perfect,1.0,OK
3306,privilege,privilège,privilexio,fr,gl,Near,0.737,OK
3306,privilege,privilège,privilegio,fr,it,Near,0.737,OK
3307,coal,carbó,carbón,ca,es,Near,0.909,OK
3307,coal,carbón,carbón,es,gl,Perfect,1.0,OK
3307,coal,charbon,carbón,fr,gl,Near,0.769,OK
3307,coal,carbón,carbone,gl,it,Near,0.769,OK
3307,coal,carbón,charbon,es,fr,Near,0.769,OK
3307,coal,charbon,carbone,fr,it,Near,0.857,OK
3307,coal,carbone,cărbune,it,ro,Near,0.714,OK
3307,coal,carbó,carbón,ca,gl,Near,0.909,OK
3307,coal,carbón,carbone,es,it,Near,0.769,OK
3308,fool,tonto,stolto,es,it,Near,0.727,OK
3309,cow,vaca,vacă,es,ro,Near,0.75,OK
3309,cow,vaca,vacă,ca,ro,Near,0.75,OK
3309,cow,vaca,vaca,es,gl,Perfect,1.0,OK
3309,cow,vaca,vaca,es,pt,Perfect,1.0,OK
3309,cow,vaca,vaca,gl,pt,Perfect,1.0,OK
3309,cow,vaca,vacă,gl,ro,Near,0.75,OK
3309,cow,vaca,vaca,ca,es,Perfect,1.0,OK
3309,cow,vaca,vaca,ca,pt,Perfect,1.0,OK
3309,cow,vaca,vaca,ca,gl,Perfect,1.0,OK
3309,cow,vaca,vacă,pt,ro,Near,0.75,OK
3310,characterize,caracteritzar,caracterizar,ca,pt,Near,0.96,OK
3310,characterize,caracteritzar,caracterizar,ca,gl,Near,0.96,OK
3310,characterize,caracteritzar,caratterizzare,ca,it,Near,0.815,OK
3310,characterize,caractériser,caracterizar,fr,gl,Near,0.75,OK
3310,characterize,caracterizar,caracteriza,es,ro,Near,0.957,OK
3310,characterize,caracterizar,caratterizzare,es,it,Near,0.846,OK
3310,characterize,caractériser,caracterizar,fr,pt,Near,0.75,OK
3310,characterize,caracteritzar,caracteriza,ca,ro,Near,0.917,OK
3310,characterize,caratterizzare,caracteriza,it,ro,Near,0.8,OK
3310,characterize,caracterizar,caracteriza,pt,ro,Near,0.957,OK
3310,characterize,caracterizar,caracterizar,es,pt,Perfect,1.0,OK
3310,characterize,caracterizar,caracterizar,gl,pt,Perfect,1.0,OK
3310,characterize,caracterizar,caracteriza,gl,ro,Near,0.957,OK
3310,characterize,caracterizar,caratterizzare,gl,it,Near,0.846,OK
3310,characterize,caracteritzar,caracterizar,ca,es,Near,0.96,OK
3310,characterize,caracterizar,caracterizar,es,gl,Perfect,1.0,OK
3310,characterize,caratterizzare,caracterizar,it,pt,Near,0.846,OK
3311,pie,tarta,torta,es,pt,Near,0.8,OK
3311,pie,tarta,tarte,es,fr,Near,0.8,OK
3311,pie,torta,torta,it,pt,Perfect,1.0,OK
3311,pie,tarta,torta,es,it,Near,0.8,OK
3312,decrease,diminuer,diminuir,fr,pt,Near,0.875,OK
3312,decrease,diminuire,diminuir,it,pt,Near,0.941,OK
3312,decrease,diminuír,diminuir,gl,pt,Near,0.875,OK
3312,decrease,disminuir,diminuire,ca,it,Near,0.889,OK
3312,decrease,diminuer,diminuír,fr,gl,Near,0.875,OK
3312,decrease,disminuir,disminución,ca,es,Near,0.8,OK
3312,decrease,diminuer,diminuire,fr,it,Near,0.824,OK
3312,decrease,disminución,diminuir,es,pt,Near,0.737,OK
3312,decrease,disminuir,diminuir,ca,pt,Near,0.941,OK
3312,decrease,disminuir,diminuír,ca,gl,Near,0.824,OK
3312,decrease,disminuir,diminuer,ca,fr,Near,0.824,OK
3312,decrease,diminuír,diminuire,gl,it,Near,0.824,OK
3313,resort,recours,recurso,fr,gl,Near,0.857,OK
3313,resort,recurso,recours,es,fr,Near,0.857,OK
3313,resort,recurso,recurso,es,gl,Perfect,1.0,OK
3313,resort,ricorrere,recorrer,it,pt,Near,0.824,OK
3314,legacy,legado,legado,es,gl,Perfect,1.0,OK
3314,legacy,legado,legado,es,pt,Perfect,1.0,OK
3314,legacy,legado,legado,gl,pt,Perfect,1.0,OK
3315,re,re,re,gl,ro,Perfect,1.0,OK
3315,re,re,re,es,gl,Perfect,1.0,OK
3315,re,ré,ré,fr,pt,Perfect,1.0,OK
3315,re,re,re,ca,gl,Perfect,1.0,OK
3315,re,re,re,ca,ro,Perfect,1.0,OK
3315,re,re,re,es,ro,Perfect,1.0,OK
3315,re,re,re,ca,es,Perfect,1.0,OK
3316,stress,estrès,stres,ca,ro,Near,0.727,OK
3316,stress,estrés,estrés,es,gl,Perfect,1.0,OK
3316,stress,estrès,estrés,ca,gl,Near,0.833,OK
3316,stress,estrès,estresse,ca,pt,Near,0.714,OK
3316,stress,stress,stres,fr,ro,Near,0.909,OK
3316,stress,estrés,stres,es,ro,Near,0.727,OK
3316,stress,estrés,estresse,gl,pt,Near,0.714,OK
3316,stress,estrés,stres,gl,ro,Near,0.727,OK
3316,stress,estresse,stres,pt,ro,Near,0.769,OK
3316,stress,stress,estresse,fr,pt,Near,0.857,OK
3316,stress,estrès,estrés,ca,es,Near,0.833,OK
3316,stress,estrés,estresse,es,pt,Near,0.714,OK
3317,frankly,francamente,francamente,es,gl,Perfect,1.0,OK
3317,frankly,francamente,francamente,es,it,Perfect,1.0,OK
3317,frankly,francament,francamente,ca,es,Near,0.952,OK
3317,frankly,francamente,francamente,it,pt,Perfect,1.0,OK
3317,frankly,francamente,francamente,gl,pt,Perfect,1.0,OK
3317,frankly,franchement,francamente,fr,pt,Near,0.818,OK
3317,frankly,franchement,francamente,fr,it,Near,0.818,OK
3317,frankly,francament,francamente,ca,it,Near,0.952,OK
3317,frankly,francament,francamente,ca,gl,Near,0.952,OK
3317,frankly,francamente,franchement,es,fr,Near,0.818,OK
3317,frankly,franchement,francamente,fr,gl,Near,0.818,OK
3317,frankly,francament,francamente,ca,pt,Near,0.952,OK
3317,frankly,francamente,francamente,gl,it,Perfect,1.0,OK
3317,frankly,francamente,francamente,es,pt,Perfect,1.0,OK
3317,frankly,francament,franchement,ca,fr,Near,0.857,OK
3318,matter,matière,materie,fr,ro,Near,0.714,OK
3318,matter,matèria,materie,ca,ro,Near,0.714,OK
3318,matter,importar,importam,es,pt,Near,0.875,OK
3318,matter,materia,materie,gl,ro,Near,0.857,OK
3318,matter,matèria,matière,ca,fr,Near,0.714,OK
3318,matter,matèria,materia,ca,gl,Near,0.857,OK
3319,cancel,cancelar,cancelar,es,gl,Perfect,1.0,OK
3319,cancel,cancel · lar,cancelar,ca,gl,Near,0.8,OK
3319,cancel,Annulla,Anulare,it,ro,Near,0.714,OK
3319,cancel,Annuler,Anulare,fr,ro,Near,0.714,OK
3319,cancel,cancelar,cancelar,es,pt,Perfect,1.0,OK
3319,cancel,cancel · lar,cancelar,ca,es,Near,0.8,OK
3319,cancel,cancelar,cancelar,gl,pt,Perfect,1.0,OK
3319,cancel,Annuler,Annulla,fr,it,Near,0.714,OK
3319,cancel,cancel · lar,cancelar,ca,pt,Near,0.8,OK
3320,derive,dériver,derivar,fr,pt,Near,0.714,OK
3320,derive,derivar,derivar,gl,pt,Perfect,1.0,OK
3320,derive,dériver,derivar,fr,gl,Near,0.714,OK
3320,derive,derivar,derivare,es,it,Near,0.933,OK
3320,derive,derivar,deriva,es,ro,Near,0.923,OK
3320,derive,derivar,derivare,gl,it,Near,0.933,OK
3320,derive,derivar,deriva,pt,ro,Near,0.923,OK
3320,derive,derivar,deriva,gl,ro,Near,0.923,OK
3320,derive,derivar,derivar,ca,pt,Perfect,1.0,OK
3320,derive,derivar,derivar,ca,es,Perfect,1.0,OK
3320,derive,derivar,deriva,ca,ro,Near,0.923,OK
3320,derive,derivar,derivare,ca,it,Near,0.933,OK
3320,derive,derivar,dériver,es,fr,Near,0.714,OK
3320,derive,derivar,derivar,ca,gl,Perfect,1.0,OK
3320,derive,derivar,derivar,es,pt,Perfect,1.0,OK
3320,derive,derivar,derivar,es,gl,Perfect,1.0,OK
3320,derive,derivar,dériver,ca,fr,Near,0.714,OK
3320,derive,derivare,derivar,it,pt,Near,0.933,OK
3320,derive,derivare,deriva,it,ro,Near,0.857,OK
3321,dumb,idiot,idiota,fr,pt,Near,0.909,OK
3321,dumb,muda,mudo,ca,gl,Near,0.75,OK
3322,scope,alcance,alcance,es,pt,Perfect,1.0,OK
3322,scope,alcance,alcance,es,gl,Perfect,1.0,OK
3322,scope,alcance,alcance,gl,pt,Perfect,1.0,OK
3323,formation,formación,formation,es,fr,Near,0.778,OK
3323,formation,formación,formazione,gl,it,Near,0.737,OK
3323,formation,formazione,formare,it,ro,Near,0.706,OK
3323,formation,formació,formation,ca,fr,Near,0.706,OK
3323,formation,formación,formación,es,gl,Perfect,1.0,OK
3323,formation,formació,formación,ca,gl,Near,0.941,OK
3323,formation,formació,formación,ca,es,Near,0.941,OK
3323,formation,formation,formazione,fr,it,Near,0.842,OK
3323,formation,formation,formação,fr,pt,Near,0.706,OK
3323,formation,formation,formación,fr,gl,Near,0.778,OK
3323,formation,formación,formazione,es,it,Near,0.737,OK
3325,hence,polo tanto,portanto,gl,pt,Near,0.778,OK
3325,hence,per tant,portanto,ca,pt,Near,0.75,OK
3326,wish,desitjar,desejar,ca,pt,Near,0.8,OK
3326,wish,desiderare,desejar,it,pt,Near,0.706,OK
3326,wish,deseo,desexo,es,gl,Near,0.909,OK
3327,margin,margem,marginea,pt,ro,Near,0.714,OK
3327,margin,marge,margen,ca,es,Near,0.909,OK
3327,margin,margine,marginea,it,ro,Near,0.933,OK
3327,margin,marxe,margem,gl,pt,Near,0.727,OK
3327,margin,marge,marginea,fr,ro,Near,0.769,OK
3327,margin,marge,margem,fr,pt,Near,0.909,OK
3327,margin,margen,marxe,es,gl,Near,0.727,OK
3327,margin,marge,margine,fr,it,Near,0.833,OK
3327,margin,marge,marxe,fr,gl,Near,0.8,OK
3327,margin,margen,marginea,es,ro,Near,0.714,OK
3327,margin,margen,margem,es,pt,Near,0.833,OK
3327,margin,margen,margine,es,it,Near,0.769,OK
3327,margin,margine,margem,it,pt,Near,0.769,OK
3327,margin,margen,marge,es,fr,Near,0.909,OK
3327,margin,marge,marxe,ca,gl,Near,0.8,OK
3327,margin,marge,marginea,ca,ro,Near,0.769,OK
3327,margin,marge,margem,ca,pt,Near,0.909,OK
3327,margin,marge,margine,ca,it,Near,0.833,OK
3327,margin,marge,marge,ca,fr,Perfect,1.0,OK
3328,wound,ferida,ferida,ca,pt,Perfect,1.0,OK
3328,wound,ferida,ferida,ca,gl,Perfect,1.0,OK
3328,wound,ferida,ferida,gl,pt,Perfect,1.0,OK
3328,wound,ferida,ferita,gl,it,Near,0.833,OK
3328,wound,ferida,herida,ca,es,Near,0.833,OK
3328,wound,herida,ferida,es,gl,Near,0.833,OK
3328,wound,herida,ferida,es,pt,Near,0.833,OK
3328,wound,ferita,ferida,it,pt,Near,0.833,OK
3328,wound,ferida,ferita,ca,it,Near,0.833,OK
3329,exhibition,exposition,esposizione,fr,it,Near,0.762,OK
3329,exhibition,exposició,exposition,ca,fr,Near,0.737,OK
3329,exhibition,exposición,exposición,es,gl,Perfect,1.0,OK
3329,exhibition,exposició,exposición,ca,es,Near,0.947,OK
3329,exhibition,exposició,exposición,ca,gl,Near,0.947,OK
3329,exhibition,exposition,exposición,fr,gl,Near,0.8,OK
3329,exhibition,exposición,exposition,es,fr,Near,0.8,OK
3330,legislature,legislatura,legislatură,ca,ro,Near,0.909,OK
3330,legislature,legislatura,legislatură,pt,ro,Near,0.909,OK
3330,legislature,legislatura,legislatură,it,ro,Near,0.909,OK
3330,legislature,lexislatura,legislatură,gl,ro,Near,0.818,OK
3330,legislature,lexislatura,legislatura,gl,pt,Near,0.909,OK
3330,legislature,lexislatura,legislatura,gl,it,Near,0.909,OK
3330,legislature,legislatura,legislatură,es,ro,Near,0.909,OK
3330,legislature,legislatura,lexislatura,es,gl,Near,0.909,OK
3330,legislature,legislatura,legislatura,it,pt,Perfect,1.0,OK
3330,legislature,legislatura,lexislatura,ca,gl,Near,0.909,OK
3330,legislature,legislatura,legislatura,ca,pt,Perfect,1.0,OK
3330,legislature,legislatura,legislatura,ca,es,Perfect,1.0,OK
3330,legislature,legislatura,legislatura,es,it,Perfect,1.0,OK
3330,legislature,legislatura,legislatura,es,pt,Perfect,1.0,OK
3330,legislature,legislatura,legislatura,ca,it,Perfect,1.0,OK
3331,furthermore,además,ademais,es,gl,Near,0.769,OK
3332,portrait,retrato,retrato,gl,pt,Perfect,1.0,OK
3332,portrait,retrato,retrato,es,gl,Perfect,1.0,OK
3332,portrait,retrato,retrato,es,pt,Perfect,1.0,OK
3332,portrait,portrait,portret,fr,ro,Near,0.8,OK
3332,portrait,retrato,ritratto,gl,it,Near,0.8,OK
3332,portrait,retrat,retrato,ca,pt,Near,0.923,OK
3332,portrait,retrat,portrait,ca,fr,Near,0.714,OK
3332,portrait,retrat,retrato,ca,es,Near,0.923,OK
3332,portrait,retrato,ritratto,es,it,Near,0.8,OK
3332,portrait,retrat,retrato,ca,gl,Near,0.923,OK
3332,portrait,retrat,ritratto,ca,it,Near,0.714,OK
3332,portrait,ritratto,retrato,it,pt,Near,0.8,OK
3333,catholic,católico,católico,es,gl,Perfect,1.0,OK
3333,catholic,catòlica,catolic,ca,ro,Near,0.8,OK
3333,catholic,catholique,catolic,fr,ro,Near,0.706,OK
3333,catholic,católico,catolic,es,ro,Near,0.8,OK
3333,catholic,católico,cattolico,es,it,Near,0.824,OK
3333,catholic,católico,católico,es,pt,Perfect,1.0,OK
3333,catholic,católico,catolic,pt,ro,Near,0.8,OK
3333,catholic,cattolico,católico,it,pt,Near,0.824,OK
3333,catholic,cattolico,catolic,it,ro,Near,0.875,OK
3333,catholic,católico,católico,gl,pt,Perfect,1.0,OK
3333,catholic,catòlica,católico,ca,gl,Near,0.75,OK
3333,catholic,catòlica,católico,ca,pt,Near,0.75,OK
3333,catholic,catòlica,cattolico,ca,it,Near,0.706,OK
3333,catholic,catòlica,católico,ca,es,Near,0.75,OK
3333,catholic,católico,catolic,gl,ro,Near,0.8,OK
3333,catholic,católico,cattolico,gl,it,Near,0.824,OK
3334,sustain,sostener,sostenere,es,it,Near,0.941,OK
3334,sustain,sostener,soster,es,gl,Near,0.857,OK
3334,sustain,soster,sostenere,gl,it,Near,0.8,OK
3334,sustain,soutenir,sustentar,fr,pt,Near,0.706,OK
3334,sustain,soutenir,sostenere,fr,it,Near,0.706,OK
3334,sustain,soutenir,soster,fr,gl,Near,0.714,OK
3334,sustain,sostener,sustentar,es,pt,Near,0.706,OK
3334,sustain,sostenir,sustentar,ca,pt,Near,0.706,OK
3334,sustain,sostener,soutenir,es,fr,Near,0.75,OK
3334,sustain,sostenir,sostener,ca,es,Near,0.875,OK
3334,sustain,sostenir,soutenir,ca,fr,Near,0.875,OK
3334,sustain,sostenir,soster,ca,gl,Near,0.857,OK
3334,sustain,sostenir,sostenere,ca,it,Near,0.824,OK
3335,uniform,uniforme,uniforme,es,fr,Perfect,1.0,OK
3335,uniform,uniforme,uniforme,gl,it,Perfect,1.0,OK
3335,uniform,uniforme,uniforme,fr,pt,Perfect,1.0,OK
3335,uniform,uniforme,uniforme,fr,it,Perfect,1.0,OK
3335,uniform,uniforme,uniforme,ca,es,Perfect,1.0,OK
3335,uniform,uniforme,uniforme,ca,gl,Perfect,1.0,OK
3335,uniform,uniforme,uniforme,ca,it,Perfect,1.0,OK
3335,uniform,uniforme,uniforme,ca,pt,Perfect,1.0,OK
3335,uniform,uniforme,uniforme,ca,fr,Perfect,1.0,OK
3335,uniform,uniforme,uniformă,ca,ro,Near,0.875,OK
3335,uniform,uniforme,uniforme,es,it,Perfect,1.0,OK
3335,uniform,uniforme,uniformă,fr,ro,Near,0.875,OK
3335,uniform,uniforme,uniformă,es,ro,Near,0.875,OK
3335,uniform,uniforme,uniformă,gl,ro,Near,0.875,OK
3335,uniform,uniforme,uniforme,fr,gl,Perfect,1.0,OK
3335,uniform,uniforme,uniforme,it,pt,Perfect,1.0,OK
3335,uniform,uniforme,uniforme,gl,pt,Perfect,1.0,OK
3335,uniform,uniforme,uniformă,it,ro,Near,0.875,OK
3335,uniform,uniforme,uniformă,pt,ro,Near,0.875,OK
3335,uniform,uniforme,uniforme,es,pt,Perfect,1.0,OK
3335,uniform,uniforme,uniforme,es,gl,Perfect,1.0,OK
3336,painful,doloroso,doloroso,es,it,Perfect,1.0,OK
3336,painful,doloroso,doloroso,it,pt,Perfect,1.0,OK
3336,painful,doloroso,doloroso,es,pt,Perfect,1.0,OK
3336,painful,doloroso,doloroso,gl,it,Perfect,1.0,OK
3336,painful,doloroso,doloroso,es,gl,Perfect,1.0,OK
3336,painful,dolorós,doloroso,ca,gl,Near,0.8,OK
3336,painful,dolorós,doloroso,ca,it,Near,0.8,OK
3336,painful,dolorós,doloroso,ca,es,Near,0.8,OK
3336,painful,dolorós,doloroso,ca,pt,Near,0.8,OK
3336,painful,doloroso,doloroso,gl,pt,Perfect,1.0,OK
3337,loud,alto,alto,gl,pt,Perfect,1.0,OK
3338,miracle,milagro,milagre,es,pt,Near,0.857,OK
3338,miracle,milagro,milagre,es,gl,Near,0.857,OK
3338,miracle,miracolo,miracol,it,ro,Near,0.933,OK
3338,miracle,miracle,miracol,fr,ro,Near,0.857,OK
3338,miracle,miracle,miracol,ca,ro,Near,0.857,OK
3338,miracle,miracle,miracle,ca,fr,Perfect,1.0,OK
3338,miracle,milagre,milagre,gl,pt,Perfect,1.0,OK
3338,miracle,miracle,miracolo,fr,it,Near,0.8,OK
3338,miracle,miracle,miracolo,ca,it,Near,0.8,OK
3339,harm,dano,danno,gl,it,Near,0.889,OK
3339,harm,dany,dano,ca,gl,Near,0.75,OK
3340,zero,zero,zero,it,pt,Perfect,1.0,OK
3340,zero,zero,zero,it,ro,Perfect,1.0,OK
3340,zero,zéro,zero,fr,ro,Near,0.75,OK
3340,zero,zéro,zero,fr,pt,Near,0.75,OK
3340,zero,cero,zero,es,pt,Near,0.75,OK
3340,zero,cero,zero,gl,it,Near,0.75,OK
3340,zero,cero,cero,es,gl,Perfect,1.0,OK
3340,zero,zero,cero,ca,es,Near,0.75,OK
3340,zero,zero,zero,ca,it,Perfect,1.0,OK
3340,zero,zero,zero,ca,pt,Perfect,1.0,OK
3340,zero,zero,zero,pt,ro,Perfect,1.0,OK
3340,zero,zero,zéro,ca,fr,Near,0.75,OK
3340,zero,cero,zero,es,it,Near,0.75,OK
3340,zero,zero,zero,ca,ro,Perfect,1.0,OK
3340,zero,zéro,zero,fr,it,Near,0.75,OK
3340,zero,cero,zero,es,ro,Near,0.75,OK
3340,zero,cero,zero,gl,pt,Near,0.75,OK
3340,zero,zero,cero,ca,gl,Near,0.75,OK
3340,zero,cero,zero,gl,ro,Near,0.75,OK
3341,tactic,tattica,tactică,it,ro,Near,0.714,OK
3341,tactic,tàctica,tattica,ca,it,Near,0.714,OK
3341,tactic,tàctica,táctica,ca,gl,Near,0.857,OK
3341,tactic,tàctica,táctica,ca,es,Near,0.857,OK
3341,tactic,tattica,tática,it,pt,Near,0.769,OK
3341,tactic,táctica,tactică,gl,ro,Near,0.714,OK
3341,tactic,tàctica,tática,ca,pt,Near,0.769,OK
3341,tactic,tàctica,tactică,ca,ro,Near,0.714,OK
3341,tactic,táctica,táctica,es,gl,Perfect,1.0,OK
3341,tactic,táctica,tattica,gl,it,Near,0.714,OK
3341,tactic,táctica,tactică,es,ro,Near,0.714,OK
3341,tactic,táctica,tática,es,pt,Near,0.923,OK
3341,tactic,táctica,tática,gl,pt,Near,0.923,OK
3341,tactic,táctica,tattica,es,it,Near,0.714,OK
3342,mask,mascarar,masca,pt,ro,Near,0.769,OK
3342,mask,mascareta,máscara,ca,es,Near,0.75,OK
3342,mask,mascareta,máscara,ca,gl,Near,0.75,OK
3342,mask,máscara,máscara,es,gl,Perfect,1.0,OK
3342,mask,máscara,mascarar,gl,pt,Near,0.8,OK
3342,mask,maschera,mascarar,it,pt,Near,0.75,OK
3342,mask,maschera,masca,it,ro,Near,0.769,OK
3342,mask,máscara,mascarar,es,pt,Near,0.8,OK
3342,mask,mascareta,masca,ca,ro,Near,0.714,OK
3342,mask,mascareta,mascarar,ca,pt,Near,0.824,OK
3343,calm,calme,calm,fr,ro,Near,0.889,OK
3343,calm,calma,calm,pt,ro,Near,0.889,OK
3343,calm,calma,calma,es,pt,Perfect,1.0,OK
3343,calm,calma,calma,ca,it,Perfect,1.0,OK
3343,calm,calma,calma,ca,es,Perfect,1.0,OK
3343,calm,calma,calma,ca,pt,Perfect,1.0,OK
3343,calm,calma,calma,es,it,Perfect,1.0,OK
3343,calm,calma,calma,it,pt,Perfect,1.0,OK
3343,calm,calma,calm,es,ro,Near,0.889,OK
3343,calm,calma,calm,ca,ro,Near,0.889,OK
3343,calm,calme,calma,fr,pt,Near,0.8,OK
3343,calm,calma,calm,it,ro,Near,0.889,OK
3343,calm,calme,calma,fr,it,Near,0.8,OK
3343,calm,calma,calme,es,fr,Near,0.8,OK
3343,calm,calma,calme,ca,fr,Near,0.8,OK
3344,inflation,inflació,inflation,ca,fr,Near,0.706,OK
3344,inflation,inflación,inflación,es,gl,Perfect,1.0,OK
3344,inflation,inflació,inflatia,ca,ro,Near,0.75,OK
3344,inflation,inflación,inflation,es,fr,Near,0.778,OK
3344,inflation,inflación,inflatia,gl,ro,Near,0.706,OK
3344,inflation,inflación,inflazione,gl,it,Near,0.737,OK
3344,inflation,inflació,inflación,ca,es,Near,0.941,OK
3344,inflation,inflació,inflación,ca,gl,Near,0.941,OK
3344,inflation,inflation,inflatia,fr,ro,Near,0.824,OK
3344,inflation,inflation,inflazione,fr,it,Near,0.842,OK
3344,inflation,inflación,inflatia,es,ro,Near,0.706,OK
3344,inflation,inflation,inflación,fr,gl,Near,0.778,OK
3344,inflation,inflación,inflazione,es,it,Near,0.737,OK
3344,inflation,inflation,inflação,fr,pt,Near,0.706,OK
3345,hunting,caza,cazar,es,gl,Near,0.889,OK
3346,physically,físicamente,fisicamente,es,gl,Near,0.909,OK
3346,physically,fisicamente,fisicamente,gl,pt,Perfect,1.0,OK
3346,physically,físicament,fisicamente,ca,pt,Near,0.857,OK
3346,physically,físicament,fisicamente,ca,gl,Near,0.857,OK
3346,physically,físicament,fisicamente,ca,it,Near,0.857,OK
3346,physically,físicamente,fisicamente,es,it,Near,0.909,OK
3346,physically,físicament,físicamente,ca,es,Near,0.952,OK
3346,physically,fisicamente,fisicamente,it,pt,Perfect,1.0,OK
3346,physically,fisicamente,fisicamente,gl,it,Perfect,1.0,OK
3346,physically,físicamente,fisicamente,es,pt,Near,0.909,OK
3347,final,final,final,fr,gl,Perfect,1.0,OK
3347,final,final,final,es,gl,Perfect,1.0,OK
3347,final,final,final,ca,ro,Perfect,1.0,OK
3347,final,final,final,gl,pt,Perfect,1.0,OK
3347,final,final,final,ca,gl,Perfect,1.0,OK
3347,final,final,final,ca,fr,Perfect,1.0,OK
3347,final,final,finale,gl,it,Near,0.909,OK
3347,final,final,finale,fr,it,Near,0.909,OK
3347,final,final,final,fr,ro,Perfect,1.0,OK
3347,final,final,final,pt,ro,Perfect,1.0,OK
3347,final,final,final,ca,es,Perfect,1.0,OK
3347,final,final,final,es,ro,Perfect,1.0,OK
3347,final,final,final,es,pt,Perfect,1.0,OK
3347,final,finale,final,it,ro,Near,0.909,OK
3347,final,final,final,es,fr,Perfect,1.0,OK
3347,final,final,finale,es,it,Near,0.909,OK
